Timestamp,T1_Unity_Send,T2_ROS_Recv,T3_Cmd_Send,Network_Delay_ms,Decision_Delay_ms,Q_Current_J1,Q_Current_J2,Q_Current_J3,Q_Current_J4,Q_Target_J1,Q_Target_J2,Q_Target_J3,Q_Target_J4,Dist_to_Last,Send_Reason,Time_Since_Last_ms,Velocity_Mag,Robot_Vel_J1,Robot_Vel_J2,Robot_Vel_J3,Robot_Vel_J4
1769695943.1924,1769695943.1725,1769695943.1734,1769695943.1925,0.00,0.00,-0.227609,-0.283174,0.157048,-0.485642,-0.270466,-0.337931,0.207273,-0.476039,0.054757,Proximity_Dist0.006,0.03,0.300845,0.139797,0.300845,0.000000,0.098690
1769695943.4724,1769695943.4514,1769695943.4534,1769695943.4725,0.00,0.00,-0.267236,-0.332784,0.200483,-0.476039,-0.352679,-0.255058,0.244227,-0.499245,0.085442,Proximity_Dist0.007,0.04,0.181752,0.130637,0.165865,0.181752,0.000000
1769695943.8137,1769695943.7922,1769695943.7939,1769695943.8137,0.00,0.00,-0.343647,-0.264162,0.244227,-0.499246,-0.374217,-0.234965,0.290633,-0.487581,0.046406,Proximity_Dist0.009,0.04,0.350027,0.347233,0.350027,0.000000,0.000000
1769695944.0922,1769695944.0714,1769695944.0722,1769695944.0923,0.00,0.00,-0.374218,-0.234965,0.281570,-0.487580,-0.490604,-0.250721,0.215181,-0.500000,0.116386,Proximity_Dist0.009,0.04,0.197643,0.008339,0.000000,0.197643,0.000000
1769695944.5134,1769695944.4921,1769695944.4934,1769695944.5135,0.00,0.00,-0.483793,-0.250722,0.215182,-0.500000,-0.436316,-0.276080,0.213897,-0.431785,0.068216,Proximity_Dist0.007,0.04,0.294264,0.294264,0.000000,0.007899,0.000000
1769695944.8321,1769695944.8315,1769695944.8319,1769695944.8322,0.00,0.00,-0.438885,-0.276080,0.213897,-0.439733,-0.372159,-0.232474,0.225835,-0.436614,0.066726,Proximity_Dist0.008,0.04,0.307555,0.190315,0.000000,0.000000,0.307555
1769695945.1525,1769695945.1321,1769695945.1325,1769695945.1526,0.00,0.00,-0.377109,-0.232516,0.225835,-0.436613,-0.386891,-0.246114,0.194520,-0.480141,0.043528,Proximity_Dist0.005,0.04,0.275125,0.275125,0.071849,0.000000,0.000000
1769695945.4152,1769695945.3921,1769695945.3925,1769695945.4153,0.00,0.00,-0.386891,-0.246114,0.194911,-0.475164,-0.410215,-0.309383,0.213131,-0.441102,0.063269,Proximity_Dist0.005,0.04,0.239883,0.000000,0.000000,0.103027,0.239883
1769695945.7126,1769695945.6940,1769695945.6956,1769695945.7128,0.00,0.00,-0.410215,-0.301474,0.213131,-0.441264,-0.385734,-0.321257,0.143789,-0.449621,0.069342,Proximity_Dist0.008,0.10,0.342160,0.000000,0.342160,0.000000,0.093271
1769695946.0330,1769695946.0123,1769695946.0133,1769695946.0331,0.00,0.00,-0.385733,-0.321258,0.151869,-0.449621,-0.426974,-0.299764,0.125541,-0.490161,0.041240,Proximity_Dist0.008,0.04,0.191913,0.000000,0.000000,0.191913,0.000000
1769695946.2770,1769695946.2515,1769695946.2518,1769695946.2771,0.00,0.00,-0.417388,-0.300142,0.125582,-0.480737,-0.421866,-0.323458,0.175752,-0.494483,0.050170,Proximity_Dist0.010,0.04,0.298017,0.298017,0.092291,0.056730,0.292947
1769695946.5730,1769695946.5521,1769695946.5572,1769695946.5732,0.00,0.00,-0.421865,-0.323458,0.168964,-0.494483,-0.456176,-0.292922,0.173356,-0.415524,0.078959,Proximity_Dist0.007,0.05,0.214181,0.000000,0.000000,0.214181,0.000000
1769695946.9122,1769695946.9114,1769695946.9121,1769695946.9123,0.00,0.00,-0.456177,-0.292922,0.173355,-0.423576,-0.440146,-0.336554,0.093107,-0.431469,0.080248,Proximity_Dist0.008,0.03,0.189484,0.000000,0.000000,0.000000,0.189484
1769695947.2521,1769695947.2315,1769695947.2332,1769695947.2522,0.00,0.00,-0.440146,-0.336554,0.101290,-0.431470,-0.413505,-0.330411,0.106735,-0.451656,0.026641,Proximity_Dist0.008,0.05,0.358098,0.000000,0.019293,0.358098,0.000000
1769695947.4521,1769695947.4322,1769695947.4330,1769695947.4522,0.00,0.00,-0.422755,-0.330410,0.105726,-0.446886,-0.449272,-0.320357,0.096823,-0.429539,0.026517,Proximity_Dist0.009,0.04,0.271841,0.207872,0.000000,0.154437,0.271841
1769695947.6934,1769695947.6743,1769695947.6748,1769695947.6936,0.00,0.00,-0.441324,-0.320357,0.096822,-0.430231,-0.382360,-0.220811,0.093776,-0.500000,0.099546,Proximity_Dist0.008,0.05,0.317146,0.317146,0.000000,0.000000,0.133084
1769695948.0720,1769695948.0714,1769695948.0718,1769695948.0720,0.00,0.00,-0.382718,-0.229954,0.093777,-0.499623,-0.482800,-0.236502,0.146150,-0.494759,0.100082,Proximity_Dist0.009,0.04,0.288616,0.083113,0.288616,0.000000,0.087520
1769695948.4722,1769695948.4715,1769695948.4720,1769695948.4723,0.00,0.00,-0.475872,-0.236503,0.146150,-0.494759,-0.500000,-0.212524,0.192719,-0.441042,0.053717,Proximity_Dist0.007,0.04,0.177875,0.177875,0.000000,0.000000,0.000000
1769695948.7528,1769695948.7314,1769695948.7318,1769695948.7529,0.00,0.00,-0.500000,-0.212524,0.187828,-0.449981,-0.467609,-0.186350,0.255973,-0.414253,0.068145,Proximity_Dist0.009,0.05,0.334240,0.000000,0.007977,0.262335,0.334240
1769695949.0724,1769695949.0522,1769695949.0553,1769695949.0725,0.00,0.00,-0.467609,-0.186351,0.248067,-0.414252,-0.486553,-0.128138,0.170142,-0.369939,0.077925,Proximity_Dist0.008,0.04,0.216034,0.002332,0.000000,0.216034,0.000000
1769695949.4338,1769695949.4115,1769695949.4144,1769695949.4339,0.00,0.00,-0.486554,-0.128498,0.179009,-0.369940,-0.482977,-0.092297,0.178639,-0.333772,0.036201,Proximity_Dist0.009,0.04,0.352438,0.000000,0.112220,0.352438,0.000000
1769695949.6721,1769695949.6714,1769695949.6720,1769695949.6723,0.00,0.00,-0.482976,-0.100261,0.178640,-0.341809,-0.396982,-0.050527,0.168899,-0.290299,0.085994,Proximity_Dist0.008,0.04,0.289527,0.000000,0.286914,0.000000,0.289527
1769695950.0541,1769695950.0321,1769695950.0334,1769695950.0542,0.00,0.00,-0.402668,-0.050527,0.168899,-0.290299,-0.324788,-0.089368,0.217640,-0.284259,0.077879,Proximity_Dist0.006,0.04,0.210272,0.210272,0.000000,0.000000,0.000000
1769695950.3935,1769695950.3722,1769695950.3739,1769695950.3936,0.00,0.00,-0.330564,-0.089368,0.217641,-0.284258,-0.374781,-0.031982,0.248753,-0.208912,0.075346,Proximity_Dist0.006,0.04,0.225078,0.225078,0.000000,0.033920,0.000000
1769695950.7136,1769695950.6919,1769695950.6951,1769695950.7137,0.00,0.00,-0.374142,-0.034500,0.248753,-0.217117,-0.466661,-0.067633,0.285649,-0.175236,0.092520,Proximity_Dist0.008,0.04,0.207604,0.070385,0.119645,0.000000,0.207604
1769695951.0922,1769695951.0714,1769695951.0747,1769695951.0924,0.00,0.00,-0.459945,-0.067633,0.285649,-0.175236,-0.426013,-0.101857,0.232432,-0.199381,0.053217,Proximity_Dist0.007,0.04,0.173153,0.173153,0.000000,0.000000,0.000000
1769695951.3727,1769695951.3548,1769695951.3571,1769695951.3728,0.00,0.00,-0.427062,-0.101815,0.239085,-0.199381,-0.439305,-0.088110,0.224112,-0.203880,0.014972,Proximity_Dist0.007,0.04,0.299108,0.154404,0.073407,0.299108,0.000000
1769695951.5129,1769695951.4914,1769695951.4919,1769695951.5131,0.00,0.00,-0.431675,-0.096000,0.228272,-0.203146,-0.441704,-0.097232,0.199613,-0.183635,0.028659,Proximity_Dist0.008,0.05,0.185171,0.179035,0.185171,0.101669,0.072607
1769695951.7327,1769695951.7119,1769695951.7176,1769695951.7328,0.00,0.00,-0.441704,-0.097232,0.204742,-0.186838,-0.402769,-0.066644,0.139469,-0.181597,0.065273,Proximity_Dist0.005,0.04,0.279979,0.000000,0.008927,0.279979,0.222500
1769695952.0333,1769695952.0117,1769695952.0143,1769695952.0334,0.00,0.00,-0.402931,-0.066644,0.145409,-0.181596,-0.386829,-0.035965,0.155185,-0.104577,0.077019,Proximity_Dist0.006,0.04,0.216940,0.060437,0.000000,0.216940,0.000000
1769695952.3725,1769695952.3514,1769695952.3523,1769695952.3726,0.00,0.00,-0.386830,-0.035964,0.155184,-0.111349,-0.370920,-0.091649,0.122873,-0.058928,0.055684,Proximity_Dist0.007,0.04,0.171902,0.000000,0.000000,0.000000,0.171902
1769695952.6521,1769695952.6315,1769695952.6335,1769695952.6522,0.00,0.00,-0.370921,-0.082382,0.123236,-0.063722,-0.342354,-0.045121,0.143401,-0.114005,0.050283,Proximity_Dist0.009,0.04,0.217122,0.000000,0.217122,0.058068,0.158253
1769695952.9521,1769695952.9314,1769695952.9361,1769695952.9522,0.00,0.00,-0.342353,-0.048393,0.143401,-0.107120,-0.397510,-0.088990,0.199975,-0.098836,0.056574,Proximity_Dist0.007,0.04,0.219182,0.009788,0.157356,0.000000,0.219182
1769695953.2334,1769695953.2115,1769695953.2118,1769695953.2335,0.00,0.00,-0.389515,-0.086336,0.191773,-0.098836,-0.489181,-0.118194,0.096934,-0.111029,0.099666,Proximity_Dist0.008,0.04,0.250246,0.243985,0.154977,0.250246,0.000000
1769695953.6352,1769695953.6115,1769695953.6120,1769695953.6353,0.00,0.00,-0.486643,-0.118194,0.102658,-0.111029,-0.452484,-0.052655,0.103160,-0.115272,0.065539,Proximity_Dist0.006,0.04,0.193035,0.137523,0.000000,0.193035,0.000000
1769695953.9323,1769695953.9119,1769695953.9136,1769695953.9324,0.00,0.00,-0.452525,-0.062059,0.103159,-0.115272,-0.483892,-0.128865,0.099357,-0.121825,0.066806,Proximity_Dist0.009,0.04,0.298819,0.052492,0.298819,0.000000,0.000000
1769695954.2926,1769695954.2715,1769695954.2718,1769695954.2927,0.00,0.00,-0.483893,-0.122164,0.099356,-0.121826,-0.435390,-0.047403,0.068132,-0.031584,0.090241,Proximity_Dist0.007,0.04,0.186956,0.000000,0.186956,0.000000,0.000000
1769695954.6525,1769695954.6318,1769695954.6326,1769695954.6526,0.00,0.00,-0.435390,-0.052216,0.068132,-0.038586,-0.457300,-0.055119,0.033290,0.002812,0.041397,Proximity_Dist0.007,0.04,0.178821,0.000000,0.147989,0.000000,0.178821
1769695954.8922,1769695954.8716,1769695954.8723,1769695954.8923,0.00,0.00,-0.456914,-0.055119,0.039966,-0.002391,-0.489474,-0.027628,-0.068628,0.088835,0.108595,Proximity_Dist0.007,0.04,0.170658,0.057371,0.000000,0.170658,0.160119
1769695955.2721,1769695955.2515,1769695955.2536,1769695955.2723,0.00,0.00,-0.489474,-0.027627,-0.059781,0.085636,-0.490458,-0.023311,-0.080478,-0.036427,0.122063,Proximity_Dist0.009,0.05,0.284517,0.000000,0.000000,0.284517,0.184925
1769695955.7125,1769695955.6922,1769695955.6966,1769695955.7126,0.00,0.00,-0.490458,-0.023311,-0.080479,-0.030497,-0.471173,-0.064838,-0.130974,-0.088193,0.057695,Proximity_Dist0.006,0.04,0.300321,0.000000,0.000000,0.000000,0.300321
1769695955.9927,1769695955.9715,1769695955.9754,1769695955.9941,0.00,0.00,-0.471173,-0.063293,-0.125156,-0.082230,-0.499918,-0.155943,-0.045316,-0.014734,0.092650,Proximity_Dist0.006,0.05,0.000000,0.000000,0.000000,0.000000,0.000000
1769695956.3537,1769695956.3328,1769695956.3333,1769695956.3538,0.00,0.00,-0.499918,-0.147077,-0.051962,-0.016734,-0.462653,-0.171136,-0.004657,0.000324,0.047305,Proximity_Dist0.009,0.04,0.260576,0.000000,0.260576,0.229468,0.142870
1769695956.6128,1769695956.5915,1769695956.5941,1769695956.6129,0.00,0.00,-0.469794,-0.171137,-0.014107,0.000323,-0.500000,-0.175310,-0.004113,-0.059396,0.059719,Proximity_Dist0.009,0.04,0.276129,0.245075,0.002173,0.276129,0.002153
1769695956.9165,1769695956.8914,1769695956.8938,1769695956.9166,0.00,0.00,-0.499619,-0.175311,-0.004114,-0.050180,-0.482596,-0.243245,-0.021972,-0.040083,0.067934,Proximity_Dist0.009,0.04,0.228551,0.069492,0.000000,0.000000,0.228551
1769695957.2521,1769695957.2335,1769695957.2352,1769695957.2522,0.00,0.00,-0.482596,-0.237429,-0.021972,-0.040083,-0.480675,-0.309190,-0.038184,-0.037679,0.071761,Proximity_Dist0.006,0.04,0.293794,0.000000,0.293794,0.000000,0.000000
1769695957.5530,1769695957.5314,1769695957.5323,1769695957.5531,0.00,0.00,-0.480674,-0.300947,-0.038184,-0.037680,-0.442381,-0.335886,0.026603,-0.018606,0.064787,Proximity_Dist0.008,0.04,0.331508,0.000000,0.331508,0.000000,0.000000
1769695957.8739,1769695957.8520,1769695957.8533,1769695957.8741,0.00,0.00,-0.442382,-0.335885,0.020653,-0.018605,-0.489178,-0.381663,0.019510,-0.109491,0.090886,Proximity_Dist0.006,0.04,0.286013,0.047213,0.000000,0.286013,0.000000
1769695958.2323,1769695958.2314,1769695958.2321,1769695958.2324,0.00,0.00,-0.489177,-0.381663,0.019511,-0.100647,-0.443577,-0.341066,-0.007708,-0.192793,0.092146,Proximity_Dist0.009,0.03,0.340390,0.000000,0.000000,0.000000,0.340390
1769695958.5932,1769695958.5718,1769695958.5736,1769695958.5933,0.00,0.00,-0.443577,-0.341065,-0.007707,-0.183641,-0.439819,-0.315600,0.013511,-0.210583,0.026942,Proximity_Dist0.009,0.04,0.201223,0.007912,0.000000,0.000000,0.201223
1769695958.8122,1769695958.7915,1769695958.7935,1769695958.8133,0.00,0.00,-0.439819,-0.322241,0.010154,-0.208646,-0.407850,-0.304499,-0.051274,-0.201128,0.061428,Proximity_Dist0.007,0.07,0.000000,0.000000,0.000000,0.000000,0.000000
1769695959.1146,1769695959.0927,1769695959.0934,1769695959.1148,0.00,0.00,-0.407850,-0.304499,-0.041978,-0.201128,-0.376325,-0.245787,-0.043321,-0.167548,0.058712,Proximity_Dist0.009,0.04,0.249991,0.016001,0.000000,0.249991,0.000000
1769695959.4131,1769695959.3922,1769695959.3926,1769695959.4132,0.00,0.00,-0.376324,-0.253679,-0.043321,-0.167548,-0.375190,-0.251073,-0.044186,-0.090290,0.077258,Proximity_Dist0.008,0.04,0.318331,0.047199,0.318331,0.000000,0.050275
1769695959.7725,1769695959.7527,1769695959.7530,1769695959.7726,0.00,0.00,-0.375190,-0.251073,-0.044187,-0.097083,-0.394165,-0.252870,-0.097467,-0.032956,0.064126,Proximity_Dist0.007,0.04,0.172916,0.000000,0.000000,0.000000,0.172916
1769695960.0741,1769695960.0532,1769695960.0551,1769695960.0742,0.00,0.00,-0.394165,-0.252870,-0.093527,-0.038620,-0.351221,-0.257935,-0.083550,-0.066136,0.042945,Proximity_Dist0.006,0.04,0.259638,0.000000,0.000000,0.224319,0.259638
1769695960.3334,1769695960.3153,1769695960.3178,1769695960.3335,0.00,0.00,-0.358081,-0.257935,-0.083551,-0.064104,-0.387785,-0.234779,-0.050779,-0.109981,0.045877,Proximity_Dist0.007,0.04,0.218795,0.218795,0.000000,0.000000,0.131052
1769695960.5921,1769695960.5742,1769695960.5751,1769695960.5922,0.00,0.00,-0.385133,-0.234778,-0.052253,-0.104013,-0.346783,-0.219943,0.003988,-0.069078,0.056242,Proximity_Dist0.006,0.04,0.342906,0.248405,0.057158,0.198706,0.342906
1769695960.8742,1769695960.8521,1769695960.8526,1769695960.8743,0.00,0.00,-0.348308,-0.219943,-0.003951,-0.070600,-0.341017,-0.185151,-0.058459,-0.089447,0.054508,Proximity_Dist0.008,0.05,0.237105,0.123969,0.000000,0.237105,0.123663
1769695961.1920,1769695961.1915,1769695961.1919,1769695961.1921,0.00,0.00,-0.341016,-0.185152,-0.050654,-0.089446,-0.347088,-0.221580,-0.111883,-0.061716,0.061229,Proximity_Dist0.008,0.04,0.198021,0.000000,0.018980,0.198021,0.000000
1769695961.4751,1769695961.4515,1769695961.4518,1769695961.4752,0.00,0.00,-0.347088,-0.220547,-0.102992,-0.061717,-0.376515,-0.293250,-0.117248,-0.085699,0.072702,Proximity_Dist0.009,0.05,0.232455,0.000000,0.100048,0.232455,0.016660
1769695961.8120,1769695961.8114,1769695961.8118,1769695961.8120,0.00,0.00,-0.376515,-0.286521,-0.117248,-0.085699,-0.366054,-0.225282,-0.093712,-0.004954,0.080745,Proximity_Dist0.007,0.03,0.181349,0.000000,0.181349,0.000000,0.000000
1769695962.1721,1769695962.1528,1769695962.1548,1769695962.1722,0.00,0.00,-0.366055,-0.226737,-0.093712,-0.010631,-0.342270,-0.216535,-0.114936,0.015727,0.026358,Proximity_Dist0.006,0.04,0.220516,0.000000,0.129150,0.000000,0.220516
1769695962.3539,1769695962.3336,1769695962.3341,1769695962.3540,0.00,0.00,-0.351529,-0.216578,-0.107931,0.008901,-0.305729,-0.220493,-0.051445,-0.002042,0.056486,Proximity_Dist0.009,0.04,0.180331,0.131685,0.032804,0.180331,0.175705
1769695962.6721,1769695962.6514,1769695962.6518,1769695962.6722,0.00,0.00,-0.305729,-0.220493,-0.058288,-0.002042,-0.369013,-0.171026,-0.079832,0.004891,0.063284,Proximity_Dist0.007,0.04,0.312785,0.033034,0.000000,0.312785,0.000000
1769695962.9926,1769695962.9720,1769695962.9725,1769695962.9927,0.00,0.00,-0.363201,-0.172451,-0.079831,0.004892,-0.329199,-0.144257,-0.070052,-0.023937,0.034002,Proximity_Dist0.006,0.04,0.220417,0.220417,0.123498,0.000000,0.000000
1769695963.2320,1769695963.2116,1769695963.2120,1769695963.2321,0.00,0.00,-0.336150,-0.145289,-0.070052,-0.021981,-0.304156,-0.175992,-0.043715,-0.042422,0.031993,Proximity_Dist0.007,0.04,0.320609,0.320609,0.155815,0.000000,0.190765
1769695963.4527,1769695963.4317,1769695963.4335,1769695963.4529,0.00,0.00,-0.307666,-0.167066,-0.048633,-0.041395,-0.334860,-0.137753,-0.047065,0.008506,0.049901,Proximity_Dist0.009,0.04,0.201817,0.140265,0.201817,0.156647,0.082326
1769695963.7322,1769695963.7315,1769695963.7321,1769695963.7323,0.00,0.00,-0.334478,-0.140953,-0.047065,-0.000660,-0.361654,-0.139596,-0.059924,-0.085264,0.084604,Proximity_Dist0.009,0.03,0.207906,0.059183,0.128276,0.000000,0.207906
1769695964.1130,1769695964.0916,1769695964.0933,1769695964.1131,0.00,0.00,-0.361655,-0.139597,-0.059924,-0.078410,-0.278363,-0.036367,-0.122440,-0.074623,0.103229,Proximity_Dist0.007,0.04,0.313309,0.000000,0.000000,0.000000,0.313309
1769695964.5125,1769695964.4944,1769695964.4947,1769695964.5126,0.00,0.00,-0.279379,-0.043098,-0.122440,-0.074623,-0.127394,-0.022973,-0.130078,-0.068850,0.151986,Proximity_Dist0.007,0.04,0.169852,0.077754,0.169852,0.000000,0.000000
1769695964.9721,1769695964.9516,1769695964.9523,1769695964.9721,0.00,0.00,-0.135395,-0.022972,-0.130078,-0.068850,0.005831,-0.048589,-0.172390,-0.040757,0.141226,Proximity_Dist0.008,0.04,0.337298,0.337298,0.000000,0.000000,0.000000
1769695965.4329,1769695965.4116,1769695965.4120,1769695965.4330,0.00,0.00,-0.000866,-0.048588,-0.172390,-0.040757,-0.033988,0.040214,-0.124765,-0.009430,0.088802,Proximity_Dist0.007,0.04,0.166533,0.166533,0.000000,0.000000,0.000000
1769695965.7942,1769695965.7914,1769695965.7917,1769695965.7943,0.00,0.00,-0.033989,0.033324,-0.124765,-0.009430,-0.038742,0.117862,-0.130449,-0.055924,0.084539,Proximity_Dist0.007,0.04,0.164795,0.000000,0.164795,0.000000,0.000000
1769695966.1330,1769695966.1117,1769695966.1133,1769695966.1331,0.00,0.00,-0.038743,0.109944,-0.130449,-0.055924,-0.028569,0.250488,-0.133969,0.069232,0.140544,Proximity_Dist0.008,0.04,0.341650,0.000000,0.341650,0.000000,0.051713
1769695966.5926,1769695966.5721,1769695966.5733,1769695966.5927,0.00,0.00,-0.028569,0.243821,-0.133970,0.065899,-0.008299,0.322016,-0.208387,0.102056,0.078195,Proximity_Dist0.007,0.04,0.175902,0.000000,0.175902,0.000000,0.132847
1769695966.9133,1769695966.8953,1769695966.8978,1769695966.9134,0.00,0.00,-0.008299,0.313076,-0.199085,0.102056,0.046726,0.428922,-0.264048,0.092126,0.115846,Proximity_Dist0.009,0.04,0.219778,0.000000,0.211247,0.219778,0.000000
1769695967.3133,1769695967.2927,1769695967.2931,1769695967.3134,0.00,0.00,0.046726,0.421951,-0.264047,0.092125,0.008262,0.340308,-0.277908,-0.011045,0.103170,Proximity_Dist0.007,0.04,0.301893,0.000000,0.301893,0.000000,0.000000
1769695967.7127,1769695967.6915,1769695967.6920,1769695967.7134,0.00,0.00,0.008262,0.341772,-0.277909,-0.005313,0.077220,0.280955,-0.271893,0.056159,0.068957,Proximity_Dist0.006,0.61,0.281120,0.000000,0.168449,0.000000,0.281120
1769695968.0321,1769695968.0121,1769695968.0127,1769695968.0323,0.00,0.00,0.069185,0.285025,-0.271893,0.048328,0.080919,0.229151,-0.261661,0.092920,0.055875,Proximity_Dist0.008,0.09,0.190485,0.190485,0.140332,0.000000,0.185639
1769695968.3122,1769695968.2914,1769695968.2918,1769695968.3123,0.00,0.00,0.080919,0.237274,-0.261662,0.091419,0.136068,0.250859,-0.184618,0.079399,0.077043,Proximity_Dist0.008,0.04,0.190811,0.000000,0.190811,0.000000,0.092853
1769695968.6529,1769695968.6314,1769695968.6319,1769695968.6531,0.00,0.00,0.135415,0.250860,-0.192476,0.079399,0.174828,0.251551,-0.268917,0.030707,0.076442,Proximity_Dist0.008,0.04,0.316521,0.126887,0.000000,0.316521,0.000000
1769695969.0135,1769695968.9917,1769695968.9927,1769695969.0136,0.00,0.00,0.174828,0.251551,-0.261961,0.030707,0.286123,0.216180,-0.296713,0.013755,0.111295,Proximity_Dist0.007,0.04,0.166678,0.000000,0.000000,0.166678,0.000000
1769695969.4131,1769695969.3916,1769695969.3920,1769695969.4132,0.00,0.00,0.279253,0.216180,-0.296713,0.013755,0.285143,0.217990,-0.320014,0.078565,0.064810,Proximity_Dist0.007,0.04,0.301639,0.301639,0.000000,0.000000,0.000000
1769695969.7326,1769695969.7137,1769695969.7167,1769695969.7327,0.00,0.00,0.285143,0.217990,-0.320013,0.073563,0.261729,0.188099,-0.287839,0.028655,0.044908,Proximity_Dist0.005,0.04,0.274943,0.000000,0.000000,0.000000,0.274943
1769695970.0130,1769695970.0115,1769695970.0128,1769695970.0131,0.00,0.00,0.261730,0.188099,-0.288001,0.034404,0.231705,0.249330,-0.277656,-0.001095,0.061230,Proximity_Dist0.006,0.04,0.218579,0.000000,0.032377,0.062903,0.218579
1769695970.3136,1769695970.2921,1769695970.2929,1769695970.3138,0.00,0.00,0.231705,0.243282,-0.277656,-0.001096,0.228901,0.237576,-0.239516,-0.048188,0.047092,Proximity_Dist0.006,0.05,0.288572,0.001971,0.288572,0.000000,0.001953
1769695970.5922,1769695970.5721,1769695970.5746,1769695970.5935,0.00,0.00,0.228902,0.237576,-0.242708,-0.041280,0.210668,0.241869,-0.182921,-0.020288,0.059787,Proximity_Dist0.007,0.09,0.000000,0.000000,0.000000,0.000000,0.000000
1769695970.8737,1769695970.8515,1769695970.8518,1769695970.8739,0.00,0.00,0.210668,0.241869,-0.192340,-0.020288,0.214033,0.234916,-0.184727,-0.049769,0.029482,Proximity_Dist0.009,0.04,0.190539,0.000000,0.000000,0.190539,0.007919
1769695971.0921,1769695971.0726,1769695971.0731,1769695971.0922,0.00,0.00,0.214033,0.234916,-0.184727,-0.040582,0.224009,0.255747,-0.203635,-0.048473,0.020831,Proximity_Dist0.009,0.04,0.210651,0.000000,0.000000,0.000000,0.210651
1769695971.2731,1769695971.2515,1769695971.2531,1769695971.2733,0.00,0.00,0.222979,0.246594,-0.196534,-0.048473,0.195461,0.254273,-0.186326,-0.067329,0.027518,Proximity_Dist0.009,0.04,0.116058,0.079303,0.062216,0.116058,0.000000
1769695971.4924,1769695971.4722,1769695971.4731,1769695971.4925,0.00,0.00,0.203211,0.254274,-0.187033,-0.065821,0.196132,0.227430,-0.153998,-0.002809,0.063012,Proximity_Dist0.008,0.04,0.332586,0.332586,0.000000,0.146306,0.181570
1769695971.8145,1769695971.7934,1769695971.7956,1769695971.8146,0.00,0.00,0.196131,0.227430,-0.153997,-0.010875,0.216221,0.205570,-0.222478,0.018904,0.068480,Proximity_Dist0.008,0.04,0.335723,0.000000,0.000000,0.017984,0.335723
1769695972.1324,1769695972.1114,1769695972.1123,1769695972.1326,0.00,0.00,0.216222,0.205570,-0.213317,0.018904,0.265175,0.262125,-0.152501,0.098753,0.079850,Proximity_Dist0.009,0.05,0.198360,0.000000,0.000000,0.198360,0.000000
1769695972.4929,1769695972.2721,1769695972.2742,1769695972.4930,0.00,0.00,0.265175,0.261748,-0.155871,0.091733,0.344469,0.244535,-0.155064,0.199710,0.107977,Proximity_Dist0.007,0.04,0.174103,0.008187,0.054402,0.126247,0.174103
1769695978.6340,1769695978.6240,1769695978.6249,1769695978.6344,0.00,0.00,0.344469,0.244535,-0.155064,0.199709,0.000000,0.000000,0.000000,0.000000,0.344469,Proximity_Dist0.000,0.15,0.000000,0.000000,0.000000,0.000000,0.000000
1769695986.6526,1769695986.6371,1769695986.6376,1769695986.6528,0.00,0.00,0.000000,-0.000000,-0.000000,0.000000,1.867502,0.000000,0.000000,0.000000,1.867502,Proximity_Dist0.000,0.06,0.000000,0.000000,0.000000,0.000000,0.000000
1769695988.3928,1769695988.3722,1769695988.3751,1769695988.3962,0.00,0.00,1.860866,-0.000000,-0.000000,0.000000,2.792525,0.000000,0.000000,0.000000,0.931659,Proximity_Dist0.007,3.22,0.181859,0.181859,0.000000,0.000000,0.000000
1769696001.3341,1769696001.3119,1769696001.3132,1769696001.3342,0.00,0.00,2.792525,-0.000000,-0.000000,0.000000,2.635447,0.000000,0.000000,0.000000,0.157078,Proximity_Dist0.000,0.05,0.000000,0.000000,0.000000,0.000000,0.000000
1769696001.7529,1769696001.7310,1769696001.7317,1769696001.7535,0.00,0.00,2.642303,-0.000000,-0.000000,0.000000,-2.792525,0.000000,0.000000,0.000000,5.434828,Proximity_Dist0.007,0.54,0.301231,0.301231,0.000000,0.000000,0.000000
1769696006.8720,1769696006.8540,1769696006.8543,1769696006.8722,0.00,0.00,-2.792525,-0.000000,-0.000000,0.000000,-2.251475,0.000000,0.000000,0.000000,0.541050,Proximity_Dist0.000,0.05,0.000000,0.000000,0.000000,0.000000,0.000000
1769696007.6921,1769696007.6710,1769696007.6713,1769696007.6922,0.00,0.00,-2.259360,-0.000000,-0.000000,0.000000,0.069813,0.000000,0.000000,0.000000,2.329174,Proximity_Dist0.008,0.04,0.195793,0.195793,0.000000,0.000000,0.000000
1769696009.7920,1769696009.7911,1769696009.7917,1769696009.7921,0.00,0.00,0.063177,-0.000000,-0.000000,0.000000,0.174533,0.000000,0.000000,0.000000,0.111356,Proximity_Dist0.007,0.05,0.236347,0.236347,0.000000,0.000000,0.000000
1769696010.1920,1769696010.1902,1769696010.1905,1769696010.1921,0.00,0.00,0.166614,-0.000000,-0.000000,0.000000,0.558505,0.000000,0.000000,0.000000,0.391891,Proximity_Dist0.008,0.04,0.188766,0.188766,0.000000,0.000000,0.000000
1769696010.9324,1769696010.9127,1769696010.9152,1769696010.9325,0.00,0.00,0.550602,-0.000000,-0.000000,0.000000,0.575959,0.000000,0.000000,0.000000,0.025357,Proximity_Dist0.008,0.04,0.328208,0.328208,0.000000,0.000000,0.000000
